Network,NetworkE,IP,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,60.61888523,792.8660587,211.897558,882.3331148,11.13788154,75.83085984,56.61500722,960.9201338,136.663533,966.2094487,16,131,42,132,76.5,240.2,58.9,141.4,122.1,318.2,2.222314747,2.073024396
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,60.64132318,792.8756741,156.642916,850.9455912,11.27292965,50.73401631,56.43611592,960.983416,119.0908182,965.8331494,14,131,28,131,76.5,184.1,58.7,123.3,106.9,213.7,1.917857516,1.819765873
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.01265355,793.6073049,174.305117,859.8836314,11.8586583,59.0431177,60.21275287,960.9663463,127.0670706,965.8900589,12,131,29,133,76.9,202.7,62.7,131.6,91.6,218,1.508522544,1.461940326
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.56685864,799.7144044,151.8482585,851.2528913,17.0529388,50.32976612,60.90562948,961.01666,121.471006,965.8710562,9,131,27,133,77,178.4,63.4,125.8,68.7,203,1.090238028,1.084038469
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.40102317,797.2173323,133.5577028,839.8960544,15.12961084,42.11937502,56.84237777,960.9912574,110.0693257,965.6026439,14,131,33,131,77,159,59.1,114,106.9,251.9,1.903311562,1.806774449
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.75377507,801.6512269,140.0155991,846.1221808,18.31983561,45.75536411,57.82424138,961.0371272,117.6099171,965.8097849,18,131,33,132,77,165.5,60.2,121.8,137.4,250,2.488136732,2.283659929
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.4516602,797.2277718,162.7381966,855.8325081,14.63549506,55.06207767,61.47603732,961.0535704,127.4824943,966.1696092,8,131,25,131,77.1,190.2,64,131.9,61.1,190.8,0.95173844,0.954685711
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.84386594,799.9216632,196.8150954,867.6719466,17.33003196,65.51201447,60.11786556,961.0210523,137.4397589,965.9681735,9,131,33,131,77.3,226.8,62.6,142.3,68.7,251.9,1.105496187,1.098248357
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.75863354,798.62796,149.337634,845.9562106,15.72039508,46.50347216,58.15720793,961.047819,116.0023763,965.832726,11,132,23,132,77.3,176.5,60.5,120.1,83.3,174.2,1.411363571,1.377083273
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.03712213,799.7168368,96.01013922,831.6129819,16.9209091,34.34270392,57.55771741,961.0338196,104.2508324,965.5754599,10,131,14,132,77.6,115.5,59.9,108,76.3,106.1,1.297262119,1.274570354
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.31872054,801.9666625,142.8194917,847.3184535,18.78168269,47.74348162,58.32606905,961.1128938,115.8949625,965.7944616,18,131,32,132,77.7,168.6,60.7,120,137.4,242.4,2.465565624,2.264190195
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,61.92154159,795.2250735,165.8329712,852.6580004,13.09439824,52.69078746,57.87720461,961.0117877,123.5327878,965.8035064,10,131,31,133,77.9,194.5,60.2,127.9,76.3,233.1,1.289613454,1.267505557
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.59532731,803.5881466,182.6087209,858.7822779,19.74036899,56.138646,59.47170314,961.1237633,133.2212218,966.1646626,9,131,36,132,77.9,212.6,61.9,137.9,68.7,272.7,1.118436372,1.110299522
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.37945653,799.4733952,162.2486983,855.5704458,16.4099513,54.22595137,60.6180164,961.0452587,126.4338864,966.0139178,13,131,27,131,78,189.6,63.1,130.9,99.2,206.1,1.636470761,1.573309541
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.10576991,795.8509617,194.1307125,869.0769189,13.7494253,65.39945496,56.56866183,960.963643,131.1385893,966.0635716,10,131,33,131,78,223.4,58.9,135.7,76.3,251.9,1.321286105,1.296760449
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.4093494,799.6373349,102.8476877,834.9069995,16.72139079,36.41337295,59.55177899,961.0642229,104.0436431,965.5820501,12,131,16,132,78,123.2,62,107.8,91.6,121.2,1.526550834,1.47831717
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.50541035,800.368381,126.0750052,840.4652895,16.69088316,40.53993052,59.38396369,961.1982055,110.4185343,965.8845231,10,131,22,133,78.1,150,61.8,114.3,76.3,165.4,1.255054361,1.235584563
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.47899433,799.0486532,221.3052113,876.280123,16.14313858,70.70109103,58.95052114,961.0314197,139.4892936,966.292142,13,131,40,133,78.2,252.6,61.3,144.4,99.2,300.8,1.685850981,1.617789433
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.47392424,798.8034905,171.6661815,856.821031,16.0483085,55.2059811,55.24482826,960.9602293,125.5102185,965.7190556,14,131,31,131,78.2,200.4,57.5,130,106.9,236.6,1.961743845,1.85896206
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.83914132,799.7154775,159.1518696,858.3431485,16.92906878,55.80507444,57.93323291,961.047815,122.5284614,965.9565707,14,132,31,132,78.6,185.4,60.3,126.8,106.1,234.8,1.849528886,1.759427337
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.78015409,798.3386592,224.887895,883.131332,16.01263115,76.9692223,61.44049836,961.0483421,143.626843,966.384373,11,131,42,135,78.6,254.6,63.9,148.6,84,311.1,1.342177465,1.313445006
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.10723293,802.1715551,128.8927564,835.9869063,18.2929354,38.10327474,58.94307216,961.0960106,112.5262229,965.6134207,11,131,22,132,78.7,154.2,61.3,116.5,84,166.7,1.403003774,1.369163762
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.76532923,797.7189241,171.1075925,863.5592948,15.15935916,59.78991197,58.27244572,961.0499694,130.4296697,966.274936,12,132,27,133,78.7,198.1,60.6,135,90.9,203,1.549235685,1.499305168
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.67572343,795.4119873,173.3232146,857.7928044,13.33155254,56.54467887,55.79567841,960.9271596,125.2485419,965.6818512,15,131,32,132,78.8,202.1,58.1,129.7,114.5,242.4,2.097704827,1.972013435
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,62.91995279,798.0158463,172.3175407,859.6966076,15.19918242,57.31462103,59.95428232,961.0454852,128.8220284,966.1054566,12,131,31,132,78.8,200.4,62.4,133.3,91.6,234.8,1.51559382,1.468363852
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.05875223,799.0240369,203.0187148,867.8330276,16.29494728,64.75041308,61.09967132,961.0681614,148.081367,966.4140777,13,131,35,131,78.9,233.9,63.6,153.2,99.2,267.2,1.622743115,1.56094418
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.43974851,802.9204582,162.8801112,857.1454724,19.11443069,54.14140666,61.0088223,961.1363546,123.222991,966.1625225,12,131,31,131,79,190,63.5,127.5,91.6,236.6,1.487803886,1.443119561
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.36554446,801.0432926,136.2343928,848.5675121,17.70458327,47.61496674,57.11749023,961.1093727,115.1909822,965.8358336,12,131,23,133,79.1,160.5,59.4,119.3,91.6,172.9,1.595988285,1.541393938
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.03368432,796.5298598,217.8228342,872.3222893,14.17695265,69.04125965,58.80441416,961.0728585,139.6517115,966.2592516,15,132,42,132,79.1,249.7,61.2,144.5,113.6,318.2,1.967121741,1.857221544
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.12277695,797.6503605,150.0866382,856.6035066,15.28579861,53.66962533,56.99296642,960.9834527,119.843335,965.9549859,15,132,27,133,79.1,175.2,59.3,124.1,113.6,203,2.033517879,1.916072665
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.63708227,803.9732766,130.8185895,844.7366849,20.1688495,44.30233476,59.18334424,961.1256181,112.8354631,965.7710421,9,131,20,133,79.2,154.9,61.6,116.8,68.7,150.4,1.124247472,1.115711386
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.41949294,800.1127817,117.2550313,837.386427,16.35477859,38.30970184,56.12351994,961.0913166,108.6665147,965.5901899,14,131,17,131,79.3,140,58.4,112.5,106.9,129.8,1.92943609,1.830107043
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.20619088,796.9931709,167.8701067,853.4310051,14.65209736,53.67419417,58.22188713,960.9880041,124.5424879,965.8407562,12,131,27,132,79.3,196.7,60.6,128.9,91.6,204.5,1.563591343,1.511964655
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.00868883,793.9626176,230.1740642,883.5826305,12.20493841,76.45013031,56.16531775,960.9274177,141.560018,966.3646687,14,132,42,132,79.4,260.5,58.4,146.5,106.1,318.2,1.911226718,1.81458146
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.33852674,797.9381658,202.5144127,875.0897943,15.01575531,67.7160736,59.23941473,961.0116781,135.8599543,966.4607309,17,131,33,133,79.4,231.4,61.6,140.6,129.8,248.1,2.270022616,2.105210521
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.15730921,795.46277,164.2860237,853.8176624,13.47934933,53.45456024,58.93056693,960.9959275,122.4305841,965.8320302,10,131,27,131,79.4,192.4,61.3,126.8,76.3,206.1,1.2650626,1.244828814
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.76211156,803.0395177,168.5356057,851.8015611,19.56749205,52.20182111,58.05710301,961.100426,122.4837309,965.7670478,13,131,31,131,79.4,197.9,60.4,126.8,99.2,236.6,1.713620187,1.642802916
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.74094685,800.3796227,152.9566708,856.3424483,17.59735222,53.54095698,58.95042243,961.0451214,120.5923281,966.0496231,15,133,28,135,79.6,178.6,61.3,124.8,112.8,207.4,1.945245686,1.83863903
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.81647846,801.1457442,152.8885015,854.5004611,17.40884161,51.97779118,61.80641748,961.2655267,126.6185215,966.4414959,12,133,25,133,79.7,178.9,64.3,131,90.2,188,1.443257188,1.403264058
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.05295406,803.9454781,146.8533724,848.4146286,19.74662805,47.49847292,60.35886093,961.1897798,121.7745958,966.0645837,11,131,22,132,79.7,173.1,62.8,126.1,84,166.7,1.36808691,1.337178849
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.24718139,793.605815,205.4189093,873.1707626,11.74783451,69.82614665,57.36834316,960.9233069,135.5411909,965.8981307,13,131,33,132,79.7,235.3,59.7,140.3,99.2,250,1.735176326,1.662219897
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.01094121,801.3848095,144.9334648,850.9076296,17.87902939,49.65504041,57.5565147,961.1012004,115.4690551,965.7436726,10,131,25,133,79.9,170.3,59.9,119.6,76.3,188,1.297387705,1.274686354
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.03927277,801.7391839,106.9651757,836.4954513,19.07829918,38.28711355,57.6480241,961.0217057,104.6275693,965.4921602,10,131,15,132,79.9,127.9,60,108.4,76.3,113.6,1.295083103,1.272557676
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.1265235,801.7535325,127.3326145,840.3019942,17.85045871,40.46534174,55.53710105,961.0374185,104.6719539,965.4035689,15,131,25,132,80,151.5,57.8,108.4,114.5,189.4,2.108330397,1.981422336
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.03354849,799.8360936,168.7182354,852.1941698,16.19292842,51.30549606,57.09531209,961.1101371,124.3236336,965.8609795,12,132,31,132,80.1,198,59.4,128.7,90.9,234.8,1.583343346,1.530312133
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.78372587,794.6808859,175.5557816,864.2723588,12.23035698,61.2568027,59.20992514,961.021829,131.6350831,966.0616956,14,131,29,133,80.3,203.1,61.6,136.3,106.9,218,1.822483586,1.734584577
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,63.87567137,795.6999919,153.3861123,847.8745636,13.42623001,47.76745756,56.35504065,960.9602031,122.4948746,965.9160426,14,132,27,135,80.3,180.9,58.6,126.8,106.1,200,1.90446205,1.808534257
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.286505,800.3444739,154.8002402,855.1608239,17.15066851,53.10022017,61.2294744,961.1315527,121.4061892,966.1556993,9,131,27,131,80.3,181,63.7,125.7,68.7,206.1,1.08421997,1.078433865
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.28676359,799.934922,147.6413796,850.4279136,16.36002535,48.05782903,56.02071007,961.0797243,118.3916142,966.0273355,17,132,31,133,80.4,173.6,58.3,122.6,128.8,233.1,2.38824771,2.209458232
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.31508944,799.8778782,128.4074339,844.573601,16.28606201,44.95784763,58.41552795,961.1181897,113.6739189,965.8580316,11,131,23,132,80.4,152,60.8,117.7,84,174.2,1.416536782,1.381560411
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.56313593,800.8374132,143.3381457,846.7584025,17.54186893,47.21594667,59.92648514,961.0497857,120.8269209,965.8152112,10,131,22,133,80.6,169.3,62.4,125.1,76.3,165.4,1.242739331,1.224209611
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.88092658,804.6630308,116.7579648,838.2090993,21.00806913,38.53875488,60.74359034,961.1422286,111.7852008,965.9652145,16,131,20,133,80.6,139.3,63.2,115.7,122.1,150.4,2.062322186,1.932572912
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.5029469,798.7722412,132.2066622,844.5971722,15.88494797,44.35141175,59.12790352,961.0183934,114.3123666,965.713782,12,131,25,132,80.8,156.5,61.5,118.4,91.6,189.4,1.538139097,1.488843913
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.25920697,804.0615077,177.7302046,862.9418576,19.3363174,58.33607001,60.00855731,961.1645065,130.4350727,966.3023805,13,131,33,132,81.2,206,62.4,135,99.2,250,1.654428921,1.589485593
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.91508051,798.4922587,167.1684218,859.7595672,16.06603272,56.8256304,57.25480893,960.9447995,121.5448775,965.9800257,14,131,32,132,81.3,194.4,59.6,125.8,106.9,242.4,1.888642143,1.793672753
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.27813641,802.5693524,148.556968,847.3572736,18.56231787,46.32660706,60.3501657,961.1944916,119.4256105,966.1039786,14,131,26,134,81.3,175.3,62.8,123.6,106.9,194,1.786131602,1.702117537
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,64.78527548,796.164335,126.4075854,842.1494894,14.11006153,43.03235009,62.19088098,961.0422057,113.0759076,965.8848861,11,131,22,132,81.4,150.1,64.7,117.1,84,166.7,1.324867946,1.297588958
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.22766587,799.7838687,85.17705697,826.1738101,16.37126155,29.53534954,62.65489794,961.165584,102.3859892,965.7883587,8,132,11,132,81.6,103.1,65.2,106,60.6,83.3,0.925201912,0.929735129
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.0515427,797.5568667,176.6557582,867.8716544,15.0128325,63.19009419,58.77369696,960.9772125,125.7714822,966.2002396,17,131,32,133,81.6,203.6,61.2,130.2,129.8,240.6,2.289104271,2.12181593
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.2075163,798.8400136,155.0799845,845.3805455,16.34110034,47.07032139,63.97011418,961.0602217,126.2331981,965.9310423,11,131,26,131,81.6,183.4,66.6,130.7,84,198.5,1.285494968,1.261522108
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.54856223,802.5244919,152.1251514,855.8209467,18.6451932,52.808258,57.97694081,961.0998095,118.3325177,965.8350867,12,131,28,131,81.7,177.8,60.3,122.5,91.6,213.7,1.570817852,1.518529194
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.3570227,799.5525663,136.1092414,844.9696414,16.55416775,44.75714113,59.48213959,961.0670041,113.0365811,965.7462986,9,131,23,131,81.7,161.1,61.9,117,68.7,175.6,1.1181568,1.110039157
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.31859812,798.8984931,169.7938947,853.6728557,15.7460367,52.24818968,57.51769633,961.0776261,121.6475979,965.8397324,11,131,25,131,81.8,198.9,59.8,126,84,190.8,1.440014677,1.40306688
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.77670908,804.2373072,157.2267236,856.9129399,19.97496433,53.65724407,57.97855935,961.14126,120.1132819,966.0642023,12,132,24,134,81.8,183.5,60.3,124.3,90.9,179.1,1.557752919,1.507048108
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.90464709,805.1665852,118.5699421,839.4020586,20.91610151,39.53400712,58.78953219,961.1854682,108.6590304,965.7992569,11,131,20,133,81.9,141.3,61.2,112.5,84,150.4,1.407046874,1.372867365
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.12143954,794.7360783,158.0779664,856.6132267,13.26928337,55.22941698,57.64884032,960.8750811,122.1324182,965.8595953,12,131,27,131,81.9,184.5,60,126.4,91.6,206.1,1.579938767,1.526814605
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.78481056,801.6143555,169.5132068,861.1291648,18.25789773,57.19314671,62.98159255,961.1333365,124.9915136,966.2490613,12,131,31,132,82.1,196.8,65.5,129.4,91.6,234.8,1.438038006,1.397912387
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.38933664,796.3720195,124.6537219,840.4771123,13.91963582,41.91015512,58.63559007,961.0494762,115.5246531,965.8578977,9,131,14,132,82.1,148.3,61,119.6,68.7,106.1,1.135343161,1.126044776
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,66.07760322,803.7421561,127.5839525,843.0142689,20.19619713,43.01857571,61.78629625,961.123806,112.0781203,965.9116282,8,131,18,132,82.2,151.3,64.3,116,61.1,136.4,0.946706634,0.949961191
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,66.08340895,802.4047737,122.1691817,843.6456887,18.8096551,43.26369917,60.83015642,961.1621117,114.1814589,965.9639387,15,131,22,132,82.4,144.8,63.3,118.2,114.5,166.7,1.913890124,1.809246217
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,65.66341147,796.4726354,125.2310331,843.7617556,14.09984639,43.75711886,54.10027688,960.9480902,108.4789844,965.5430593,13,131,22,131,82.4,148.4,56.3,112.4,99.2,167.9,1.846699652,1.762676022
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,66.58322097,806.0470343,111.7956355,839.5664404,21.57665349,39.74513287,60.61089986,961.1386513,106.5618557,965.6731283,11,131,17,133,82.6,133.2,63.1,110.3,84,127.8,1.361939476,1.331547612
D,"D: Heterogeneous size, homogeneous staff-to-resident ratio",Const,66.50227241,803.7166415,147.8735432,849.33033,18.96031489,48.39395857,60.96966086,961.2395257,120.499059,966.2306375,14,131,27,133,82.7,174.1,63.4,124.7,106.9,203,1.766855805,1.684901749
